sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_b,julgm2_b,suspm2_b,cumprimento_meta2b,distm2_c,julgm2_c,suspm2_c,cumprimento_meta2c,distm2_ant,julgm2_ant,suspm2_ant,cumprimento_meta2ant,mes_senth,IC2024,IC2025,cumprimento_meta3,quant_sent24,quant_conc24,quant_sent25,quant_conc25,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b,distm6_a,julgm6_a,suspm6_a,cumprimento_meta6a,distm7_a,julgm7_a,suspm7_a,cumprimento_meta7a,distm7_b,julgm7_b,suspm7_b,cumprimento_meta7b,distm8_a,julgm8_a,suspm8_a,cumprimento_meta8a,distm8_b,julgm8_b,suspm8_b,cumprimento_meta8b,distm10_a,julgm10_a,suspm10_a,cumprimento_meta10a,distm10_b,julgm10_b,suspm10_b,cumprimento_meta10b
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,13716,3ª VARA CÍVEL DE SANTANA,12,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,13716,3ª VARA CÍVEL DE SANTANA,12,,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,13716,3ª VARA CÍVEL DE SANTANA,,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,13716,3ª VARA CÍVEL DE SANTANA,,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,16037,JUIZADO ESPECIAL CRIMINAL E VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - STN,01,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,16037,JUIZADO ESPECIAL CRIMINAL E VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - STN,03,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,16037,JUIZADO ESPECIAL CRIMINAL E VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - STN,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,43918,PLANTÃO - SANTANA,03,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,43918,PLANTÃO - SANTANA,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,78841,CEJUSC - SANTANA,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,SANTANA,78841,CEJUSC - SANTANA,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,02,2,4,4,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,03,2,3,3,0,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,01,,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,02,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,03,0,2,1,0,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,02,,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,02,0,4,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,03,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,01,0,2,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,02,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,04,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,02,0,6,5,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,05,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,02,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,06,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,07,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,07,02,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento não criminal,Justiça Estadual,G1,AP,TARTARUGALZINHO,6416,VARA ÚNICA DE TARTARUGALZINHO,07,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
